order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery
ORD044586,CUST15579,shipped,2022-11-13 00:00:00,2022-11-13 03:00:00,2022-11-22 00:00:00,2022-11-24
ORD044597,CUST17182,delivered,2024-01-10 00:00:00,,2024-01-19 00:00:00,2024-01-24
ORD044648,CUST11442,delivered,2024-09-06 00:00:00,2024-09-06 02:00:00,2024-09-13 00:00:00,2024-09-18
ORD044804,CUST18230,delivered,2024-02-01 00:00:00,2024-02-01 03:00:00,2024-02-04 00:00:00,2024-02-12
ORD044865,CUST29529,delivered,2024-09-26 00:00:00,2024-09-26 01:00:00,2024-10-02 00:00:00,2024-10-09
ORD044904,CUST07487,cancelled,2023-09-15 00:00:00,2023-09-15 05:00:00,,2023-09-27
ORD044926,CUST06192,delivered,2022-11-26 00:00:00,2022-11-26 01:00:00,2022-11-30 00:00:00,2022-12-10
ORD044939,CUST17464,processing,2023-12-06 00:00:00,2023-12-06 04:00:00,2023-12-09 00:00:00,2023-12-15
ORD044984,CUST15193,delivered,2024-12-21 00:00:00,2024-12-21 06:00:00,2024-12-28 00:00:00,2025-01-01
ORD044990,CUST02526,processing,2023-09-28 00:00:00,2023-09-28 03:00:00,2023-10-07 00:00:00,2023-10-05
ORD045198,CUST20677,processing,2023-07-09 00:00:00,2023-07-09 04:00:00,2023-07-15 00:00:00,2023-07-20
ORD045269,CUST11285,delivered,2023-03-30 00:00:00,2023-03-30 03:00:00,2023-04-08 00:00:00,2023-04-09
ORD045446,CUST21392,processing,2023-02-10 00:00:00,2023-02-10 01:00:00,2023-02-20 00:00:00,2023-02-25
ORD045489,CUST29659,processing,2023-08-15 00:00:00,2023-08-15 02:00:00,2023-08-20 00:00:00,2023-08-28
ORD045518,CUST16359,shipped,2022-10-04 00:00:00,2022-10-04 03:00:00,2022-10-08 00:00:00,2022-10-18
ORD045564,CUST06567,delivered,2023-12-10 00:00:00,,2023-12-16 00:00:00,2023-12-23
ORD045580,CUST13586,delivered,2024-05-22 00:00:00,2024-05-22 04:00:00,2024-05-31 00:00:00,2024-06-06
ORD045775,CUST27373,returned,2023-03-16 00:00:00,2023-03-16 04:00:00,2023-03-22 00:00:00,2023-03-28
ORD045918,CUST07138,delivered,2022-11-24 00:00:00,2022-11-24 01:00:00,2022-12-03 00:00:00,2022-12-03
ORD045973,CUST28004,shipped,2023-11-03 00:00:00,2023-11-03 06:00:00,2023-11-07 00:00:00,2023-11-11
ORD046039,CUST05057,delivered,2023-04-06 00:00:00,2023-04-06 03:00:00,2023-04-14 00:00:00,2023-04-21
ORD046379,CUST02514,cancelled,2023-11-28 00:00:00,2023-11-28 06:00:00,2023-12-08 00:00:00,2023-12-10
ORD046393,CUST18550,delivered,2024-03-31 00:00:00,2024-03-31 03:00:00,2024-04-08 00:00:00,2024-04-11
ORD046424,CUST00395,delivered,2023-08-27 00:00:00,2023-08-27 02:00:00,2023-09-04 00:00:00,2023-09-06
ORD046432,CUST06395,delivered,2024-11-02 00:00:00,2024-11-02 02:00:00,2024-11-08 00:00:00,2024-11-12
ORD046478,CUST15922,processing,2024-04-02 00:00:00,2024-04-02 05:00:00,2024-04-10 00:00:00,2024-04-11
ORD046611,CUST11166,processing,2023-12-26 00:00:00,2023-12-26 01:00:00,2023-12-29 00:00:00,2024-01-06
ORD046734,CUST28756,delivered,2024-05-24 00:00:00,2024-05-24 05:00:00,2024-05-27 00:00:00,2024-06-06
ORD046750,CUST08523,returned,2024-01-09 00:00:00,2024-01-09 01:00:00,,2024-01-24
ORD046806,CUST02164,returned,2024-06-02 00:00:00,2024-06-02 01:00:00,2024-06-05 00:00:00,2024-06-11
ORD047062,CUST16837,processing,2022-08-15 00:00:00,2022-08-15 03:00:00,2022-08-20 00:00:00,2022-08-25
ORD047255,CUST16045,delivered,2024-08-27 00:00:00,2024-08-27 02:00:00,2024-09-02 00:00:00,2024-09-03
ORD047264,CUST29878,delivered,2023-03-11 00:00:00,2023-03-11 03:00:00,,2023-03-26
ORD047335,CUST01173,delivered,2024-11-09 00:00:00,2024-11-09 04:00:00,2024-11-18 00:00:00,2024-11-16
ORD047389,CUST18082,cancelled,2023-12-05 00:00:00,2023-12-05 02:00:00,2023-12-10 00:00:00,2023-12-15
ORD047454,CUST09284,delivered,2024-08-25 00:00:00,2024-08-25 03:00:00,2024-09-02 00:00:00,2024-09-02
ORD047465,CUST25002,delivered,2024-11-30 00:00:00,2024-11-30 04:00:00,2024-12-10 00:00:00,2024-12-08
ORD047661,CUST02986,delivered,2023-04-10 00:00:00,,2023-04-15 00:00:00,2023-04-25
ORD047676,CUST09753,returned,2022-05-03 00:00:00,2022-05-03 01:00:00,2022-05-10 00:00:00,2022-05-14
ORD047692,CUST14741,processing,2022-09-09 00:00:00,2022-09-09 06:00:00,2022-09-16 00:00:00,2022-09-23
ORD047749,CUST19891,returned,2023-10-28 00:00:00,2023-10-28 04:00:00,2023-10-31 00:00:00,2023-11-08
ORD047756,CUST26980,delivered,2024-03-30 00:00:00,2024-03-30 04:00:00,,2024-04-06
ORD047777,CUST28772,delivered,2022-01-21 00:00:00,2022-01-21 06:00:00,2022-01-30 00:00:00,2022-02-03
ORD047799,CUST10165,delivered,2024-10-28 00:00:00,,2024-10-31 00:00:00,2024-11-12
ORD047841,CUST13420,delivered,2023-01-08 00:00:00,2023-01-08 02:00:00,2023-01-16 00:00:00,2023-01-22
ORD047997,CUST01543,returned,2023-09-28 00:00:00,2023-09-28 05:00:00,2023-10-04 00:00:00,2023-10-07
ORD048008,CUST23807,cancelled,2024-10-18 00:00:00,2024-10-18 04:00:00,2024-10-24 00:00:00,2024-11-01
ORD048065,CUST26203,returned,2023-01-23 00:00:00,,2023-02-01 00:00:00,2023-02-05
ORD048105,CUST16837,delivered,2024-05-24 00:00:00,2024-05-24 03:00:00,2024-06-03 00:00:00,2024-06-06
ORD048231,CUST04476,delivered,2023-01-29 00:00:00,2023-01-29 04:00:00,2023-02-06 00:00:00,2023-02-08
ORD048307,CUST16762,delivered,2022-03-01 00:00:00,2022-03-01 01:00:00,2022-03-10 00:00:00,2022-03-13
ORD048350,CUST22144,shipped,2024-09-11 00:00:00,2024-09-11 01:00:00,2024-09-14 00:00:00,2024-09-20
ORD048423,CUST16359,delivered,2024-05-07 00:00:00,2024-05-07 01:00:00,2024-05-17 00:00:00,2024-05-20
ORD048429,CUST17467,returned,2024-04-11 00:00:00,2024-04-11 01:00:00,2024-04-15 00:00:00,2024-04-18
ORD048448,CUST10324,returned,2024-04-30 00:00:00,2024-04-30 03:00:00,2024-05-08 00:00:00,2024-05-08
ORD048457,CUST03995,delivered,2022-06-18 00:00:00,2022-06-18 02:00:00,,2022-06-29
ORD048516,CUST05057,returned,2023-07-22 00:00:00,,2023-07-28 00:00:00,2023-08-01
ORD048575,CUST29878,delivered,2023-05-04 00:00:00,2023-05-04 06:00:00,2023-05-13 00:00:00,2023-05-18
ORD048609,CUST18929,shipped,2022-08-13 00:00:00,2022-08-13 01:00:00,2022-08-23 00:00:00,2022-08-26
ORD048655,CUST18929,delivered,2024-12-07 00:00:00,2024-12-07 05:00:00,2024-12-14 00:00:00,2024-12-21
ORD048668,CUST07927,returned,2022-11-03 00:00:00,2022-11-03 02:00:00,2022-11-09 00:00:00,2022-11-17
ORD048752,CUST25047,delivered,2023-12-03 00:00:00,2023-12-03 01:00:00,2023-12-08 00:00:00,2023-12-13
ORD048911,CUST00826,shipped,2024-01-15 00:00:00,2024-01-15 06:00:00,2024-01-23 00:00:00,2024-01-28
ORD048921,CUST09507,returned,2023-09-09 00:00:00,2023-09-09 06:00:00,2023-09-12 00:00:00,2023-09-21
ORD049028,CUST05630,shipped,2022-12-21 00:00:00,2022-12-21 05:00:00,,2022-12-29
ORD049265,CUST16632,shipped,2022-10-16 00:00:00,2022-10-16 06:00:00,2022-10-25 00:00:00,2022-10-25
ORD049363,CUST07832,processing,2022-04-05 00:00:00,2022-04-05 05:00:00,2022-04-14 00:00:00,2022-04-17
ORD049411,CUST02164,delivered,2024-04-07 00:00:00,2024-04-07 03:00:00,2024-04-16 00:00:00,2024-04-15
ORD049532,CUST00298,delivered,2024-07-31 00:00:00,2024-07-31 04:00:00,,2024-08-12
ORD049566,CUST16632,delivered,2023-06-18 00:00:00,2023-06-18 06:00:00,2023-06-21 00:00:00,2023-06-30
ORD049886,CUST12169,cancelled,2023-12-05 00:00:00,2023-12-05 03:00:00,2023-12-13 00:00:00,2023-12-17
ORD049901,CUST02514,cancelled,2023-05-23 00:00:00,2023-05-23 03:00:00,2023-05-29 00:00:00,2023-06-01
ORD049938,CUST09753,processing,2023-12-09 00:00:00,2023-12-09 05:00:00,2023-12-16 00:00:00,2023-12-19
ORD050089,CUST02205,delivered,2022-10-14 00:00:00,2022-10-14 04:00:00,2022-10-20 00:00:00,2022-10-23
ORD050216,CUST23782,delivered,2023-06-27 00:00:00,2023-06-27 02:00:00,,2023-07-05
ORD050373,CUST09742,delivered,2024-05-07 00:00:00,2024-05-07 04:00:00,,2024-05-18
ORD050434,CUST10235,delivered,2023-10-21 00:00:00,2023-10-21 02:00:00,2023-10-29 00:00:00,2023-11-03
ORD050492,CUST03588,delivered,2022-05-08 00:00:00,2022-05-08 04:00:00,,2022-05-15
ORD050497,CUST12508,delivered,2022-12-17 00:00:00,2022-12-17 02:00:00,2022-12-27 00:00:00,2023-01-01
ORD050584,CUST23807,delivered,2023-11-20 00:00:00,2023-11-20 05:00:00,2023-11-30 00:00:00,2023-12-02
ORD050846,CUST15012,delivered,2024-06-29 00:00:00,2024-06-29 04:00:00,2024-07-04 00:00:00,2024-07-06
ORD050862,CUST04718,processing,2024-02-29 00:00:00,2024-02-29 04:00:00,2024-03-09 00:00:00,2024-03-11
ORD050868,CUST10192,delivered,2023-09-01 00:00:00,2023-09-01 04:00:00,,2023-09-13
ORD050961,CUST15995,returned,2023-09-27 00:00:00,2023-09-27 05:00:00,,2023-10-04
ORD050975,CUST04718,shipped,2024-07-30 00:00:00,2024-07-30 02:00:00,2024-08-06 00:00:00,2024-08-10
ORD051328,CUST14350,processing,2024-06-04 00:00:00,2024-06-04 06:00:00,2024-06-10 00:00:00,2024-06-19
ORD051478,CUST01412,delivered,2022-11-29 00:00:00,2022-11-29 01:00:00,2022-12-03 00:00:00,2022-12-13
ORD051569,CUST07308,delivered,2023-01-05 00:00:00,2023-01-05 06:00:00,2023-01-08 00:00:00,2023-01-15
ORD051632,CUST03747,delivered,2022-06-27 00:00:00,2022-06-27 01:00:00,2022-07-05 00:00:00,2022-07-10
ORD052003,CUST14741,delivered,2023-04-01 00:00:00,2023-04-01 04:00:00,2023-04-09 00:00:00,2023-04-16
ORD052013,CUST26323,shipped,2023-07-04 00:00:00,2023-07-04 05:00:00,,2023-07-12
ORD052225,CUST24034,returned,2023-06-03 00:00:00,2023-06-03 03:00:00,2023-06-11 00:00:00,2023-06-13
ORD052268,CUST12508,delivered,2022-10-14 00:00:00,2022-10-14 06:00:00,,2022-10-24
ORD052527,CUST24728,returned,2023-04-04 00:00:00,2023-04-04 03:00:00,2023-04-08 00:00:00,2023-04-13
ORD052580,CUST02514,shipped,2022-10-28 00:00:00,2022-10-28 05:00:00,2022-11-07 00:00:00,2022-11-10
ORD052683,CUST15162,delivered,2024-03-22 00:00:00,2024-03-22 06:00:00,2024-03-31 00:00:00,2024-03-31
ORD052755,CUST15995,delivered,2022-04-09 00:00:00,2022-04-09 04:00:00,2022-04-17 00:00:00,2022-04-17
ORD052768,CUST12508,delivered,2023-09-19 00:00:00,2023-09-19 03:00:00,2023-09-27 00:00:00,2023-09-26
ORD052833,CUST06192,delivered,2023-11-14 00:00:00,2023-11-14 02:00:00,2023-11-24 00:00:00,2023-11-28
ORD052971,CUST00995,delivered,2023-07-11 00:00:00,2023-07-11 05:00:00,2023-07-21 00:00:00,2023-07-22
ORD053100,CUST21121,returned,2022-10-04 00:00:00,2022-10-04 01:00:00,2022-10-13 00:00:00,2022-10-11
ORD053117,CUST28123,processing,2022-02-05 00:00:00,2022-02-05 05:00:00,2022-02-11 00:00:00,2022-02-19
ORD053127,CUST13586,delivered,2024-01-14 00:00:00,2024-01-14 04:00:00,2024-01-19 00:00:00,2024-01-27
ORD053343,CUST18929,shipped,2022-02-09 00:00:00,2022-02-09 04:00:00,2022-02-16 00:00:00,2022-02-22
ORD053372,CUST20760,returned,2023-10-24 00:00:00,2023-10-24 06:00:00,2023-10-30 00:00:00,2023-11-04
ORD053393,CUST10929,delivered,2022-04-28 00:00:00,2022-04-28 04:00:00,2022-05-06 00:00:00,2022-05-10
ORD053543,CUST07553,returned,2024-04-20 00:00:00,2024-04-20 05:00:00,2024-04-27 00:00:00,2024-05-05
ORD053579,CUST23503,shipped,2023-06-15 00:00:00,2023-06-15 06:00:00,2023-06-18 00:00:00,2023-06-28
ORD053697,CUST21575,processing,2022-10-07 00:00:00,2022-10-07 03:00:00,,2022-10-15
ORD053918,CUST16837,shipped,2022-12-06 00:00:00,2022-12-06 01:00:00,2022-12-12 00:00:00,2022-12-14
ORD054092,CUST22281,delivered,2023-07-12 00:00:00,2023-07-12 05:00:00,2023-07-21 00:00:00,2023-07-23
ORD054153,CUST00379,delivered,2022-05-22 00:00:00,2022-05-22 05:00:00,2022-05-31 00:00:00,2022-06-02
ORD054222,CUST27821,delivered,2023-07-30 00:00:00,2023-07-30 02:00:00,2023-08-09 00:00:00,2023-08-11
ORD054751,CUST04673,delivered,2022-10-13 00:00:00,2022-10-13 02:00:00,2022-10-20 00:00:00,2022-10-23
ORD054938,CUST15995,delivered,2022-08-10 00:00:00,2022-08-10 01:00:00,2022-08-16 00:00:00,2022-08-22
ORD054984,CUST15470,delivered,2024-06-02 00:00:00,2024-06-02 04:00:00,2024-06-07 00:00:00,2024-06-14
ORD055042,CUST15579,shipped,2022-10-31 00:00:00,2022-10-31 05:00:00,2022-11-10 00:00:00,2022-11-11
ORD055258,CUST25002,returned,2024-08-18 00:00:00,2024-08-18 01:00:00,2024-08-28 00:00:00,2024-09-01
ORD055402,CUST04645,delivered,2024-06-26 00:00:00,2024-06-26 06:00:00,2024-07-01 00:00:00,2024-07-04
ORD055445,CUST28756,delivered,2023-05-18 00:00:00,2023-05-18 05:00:00,,2023-05-27
ORD055469,CUST05784,delivered,2024-12-18 00:00:00,2024-12-18 02:00:00,2024-12-27 00:00:00,2024-12-31
ORD055604,CUST23115,processing,2023-12-10 00:00:00,2023-12-10 01:00:00,2023-12-17 00:00:00,2023-12-21
ORD055647,CUST15579,returned,2023-06-18 00:00:00,2023-06-18 01:00:00,2023-06-27 00:00:00,2023-07-03
ORD055746,CUST15168,delivered,2023-12-28 00:00:00,2023-12-28 02:00:00,2024-01-05 00:00:00,2024-01-04
ORD055786,CUST17692,delivered,2024-10-12 00:00:00,2024-10-12 05:00:00,2024-10-19 00:00:00,2024-10-23
ORD055831,CUST12508,cancelled,2022-10-25 00:00:00,2022-10-25 04:00:00,2022-11-02 00:00:00,2022-11-04
ORD055895,CUST22896,delivered,2024-11-29 00:00:00,2024-11-29 02:00:00,2024-12-07 00:00:00,2024-12-09
ORD055930,CUST05534,delivered,2024-07-15 00:00:00,2024-07-15 03:00:00,2024-07-18 00:00:00,2024-07-25
ORD056137,CUST19891,delivered,2022-06-07 00:00:00,2022-06-07 06:00:00,2022-06-10 00:00:00,2022-06-21
ORD056165,CUST12589,cancelled,2022-01-18 00:00:00,2022-01-18 04:00:00,2022-01-24 00:00:00,2022-02-01
ORD056365,CUST15579,delivered,2023-11-28 00:00:00,2023-11-28 02:00:00,2023-12-01 00:00:00,2023-12-07
ORD056387,CUST02514,delivered,2022-11-10 00:00:00,2022-11-10 05:00:00,2022-11-14 00:00:00,2022-11-18
ORD056433,CUST19289,processing,2022-04-30 00:00:00,2022-04-30 06:00:00,2022-05-08 00:00:00,2022-05-07
ORD056509,CUST16653,delivered,2022-08-17 00:00:00,2022-08-17 02:00:00,2022-08-25 00:00:00,2022-08-31
ORD056530,CUST20288,shipped,2022-06-01 00:00:00,2022-06-01 01:00:00,2022-06-04 00:00:00,2022-06-08
ORD056813,CUST02198,delivered,2023-10-30 00:00:00,2023-10-30 06:00:00,,2023-11-11
ORD056875,CUST17382,shipped,2022-01-20 00:00:00,2022-01-20 04:00:00,2022-01-29 00:00:00,2022-01-29
ORD056893,CUST26203,returned,2022-08-08 00:00:00,2022-08-08 05:00:00,2022-08-15 00:00:00,2022-08-15
ORD056945,CUST25967,delivered,2024-06-26 00:00:00,2024-06-26 01:00:00,2024-07-03 00:00:00,2024-07-07
ORD057179,CUST16138,shipped,2024-11-08 00:00:00,2024-11-08 02:00:00,2024-11-12 00:00:00,2024-11-15
ORD057182,CUST08853,delivered,2024-07-18 00:00:00,2024-07-18 05:00:00,2024-07-22 00:00:00,2024-07-27
ORD057183,CUST24034,shipped,2023-10-26 00:00:00,2023-10-26 01:00:00,,2023-11-08
ORD057202,CUST12169,delivered,2023-06-11 00:00:00,2023-06-11 02:00:00,2023-06-16 00:00:00,2023-06-23
ORD057441,CUST00995,delivered,2022-12-11 00:00:00,2022-12-11 05:00:00,2022-12-18 00:00:00,2022-12-20
ORD057541,CUST00995,processing,2024-07-19 00:00:00,2024-07-19 03:00:00,2024-07-27 00:00:00,2024-07-29
ORD057601,CUST14350,delivered,2023-05-04 00:00:00,2023-05-04 05:00:00,2023-05-07 00:00:00,2023-05-11
ORD057602,CUST15470,delivered,2022-02-02 00:00:00,2022-02-02 04:00:00,2022-02-07 00:00:00,2022-02-16
ORD057676,CUST05082,delivered,2022-05-05 00:00:00,2022-05-05 02:00:00,2022-05-08 00:00:00,2022-05-12
ORD057716,CUST26323,delivered,2024-12-02 00:00:00,2024-12-02 04:00:00,2024-12-06 00:00:00,2024-12-16
ORD058016,CUST14978,delivered,2023-07-25 00:00:00,2023-07-25 04:00:00,,2023-08-08
ORD058057,CUST00298,delivered,2022-04-30 00:00:00,2022-04-30 06:00:00,2022-05-10 00:00:00,2022-05-09
ORD058196,CUST09507,delivered,2023-02-14 00:00:00,2023-02-14 01:00:00,2023-02-23 00:00:00,2023-02-21
ORD058212,CUST20760,processing,2023-01-25 00:00:00,2023-01-25 04:00:00,2023-02-03 00:00:00,2023-02-03
ORD058323,CUST17692,shipped,2022-03-24 00:00:00,2022-03-24 03:00:00,2022-03-27 00:00:00,2022-03-31
ORD058342,CUST13420,delivered,2022-03-13 00:00:00,2022-03-13 04:00:00,2022-03-17 00:00:00,2022-03-27
ORD058349,CUST29878,delivered,2022-11-14 00:00:00,2022-11-14 03:00:00,,2022-11-28
ORD058683,CUST29529,delivered,2022-02-04 00:00:00,2022-02-04 05:00:00,2022-02-07 00:00:00,2022-02-19
ORD058746,CUST19752,delivered,2023-02-11 00:00:00,2023-02-11 03:00:00,2023-02-15 00:00:00,2023-02-18
ORD058749,CUST04718,delivered,2024-11-11 00:00:00,2024-11-11 04:00:00,2024-11-18 00:00:00,2024-11-25
ORD058780,CUST23221,cancelled,2023-05-21 00:00:00,2023-05-21 04:00:00,2023-05-27 00:00:00,2023-06-03
ORD059025,CUST17692,returned,2023-04-21 00:00:00,2023-04-21 05:00:00,2023-04-30 00:00:00,2023-05-03
ORD059110,CUST19594,delivered,2023-04-01 00:00:00,2023-04-01 05:00:00,2023-04-04 00:00:00,2023-04-09
ORD059168,CUST23492,shipped,2023-08-31 00:00:00,2023-08-31 02:00:00,2023-09-09 00:00:00,2023-09-13
ORD059521,CUST00298,delivered,2023-03-01 00:00:00,2023-03-01 01:00:00,2023-03-09 00:00:00,2023-03-15
ORD059594,CUST21016,delivered,2024-07-06 00:00:00,2024-07-06 02:00:00,,2024-07-21
ORD059814,CUST05057,shipped,2024-11-25 00:00:00,2024-11-25 04:00:00,2024-12-02 00:00:00,2024-12-03
ORD059841,CUST29529,processing,2023-12-03 00:00:00,2023-12-03 06:00:00,2023-12-07 00:00:00,2023-12-14
ORD059848,CUST17692,delivered,2022-02-20 00:00:00,2022-02-20 03:00:00,2022-02-28 00:00:00,2022-03-01
ORD059948,CUST11706,shipped,2024-12-14 00:00:00,2024-12-14 06:00:00,2024-12-17 00:00:00,2024-12-25
ORD059974,CUST02722,delivered,2022-02-27 00:00:00,2022-02-27 06:00:00,,2022-03-09
ORD059976,CUST26195,shipped,2023-05-05 00:00:00,2023-05-05 02:00:00,,2023-05-16
ORD060073,CUST21488,returned,2022-11-02 00:00:00,2022-11-02 06:00:00,2022-11-05 00:00:00,2022-11-17
ORD060087,CUST29302,delivered,2024-11-13 00:00:00,2024-11-13 02:00:00,2024-11-19 00:00:00,2024-11-23
ORD060106,CUST26203,delivered,2022-02-08 00:00:00,2022-02-08 03:00:00,2022-02-11 00:00:00,2022-02-19
ORD060186,CUST13420,cancelled,2023-06-30 00:00:00,2023-06-30 01:00:00,2023-07-07 00:00:00,2023-07-07
ORD060234,CUST16837,delivered,2023-10-25 00:00:00,2023-10-25 02:00:00,2023-11-04 00:00:00,2023-11-01
ORD060410,CUST14741,delivered,2023-12-25 00:00:00,2023-12-25 01:00:00,2023-12-29 00:00:00,2024-01-01
ORD060703,CUST02722,delivered,2024-04-03 00:00:00,2024-04-03 01:00:00,2024-04-12 00:00:00,2024-04-15
ORD060939,CUST29529,delivered,2024-07-09 00:00:00,2024-07-09 02:00:00,2024-07-13 00:00:00,2024-07-17
ORD061038,CUST02514,delivered,2023-04-16 00:00:00,2023-04-16 04:00:00,2023-04-23 00:00:00,2023-04-29
ORD061118,CUST02986,processing,2024-02-19 00:00:00,2024-02-19 04:00:00,2024-02-29 00:00:00,2024-03-04
ORD061188,CUST23221,delivered,2022-02-08 00:00:00,2022-02-08 01:00:00,2022-02-15 00:00:00,2022-02-21
ORD061232,CUST01685,delivered,2022-11-18 00:00:00,,2022-11-21 00:00:00,2022-11-29
ORD061314,CUST23807,shipped,2024-12-01 00:00:00,2024-12-01 03:00:00,2024-12-05 00:00:00,2024-12-12
ORD061335,CUST12508,delivered,2023-03-09 00:00:00,2023-03-09 01:00:00,2023-03-17 00:00:00,2023-03-16
ORD061347,CUST00148,cancelled,2023-10-24 00:00:00,2023-10-24 02:00:00,2023-10-30 00:00:00,2023-11-04
ORD061506,CUST24601,delivered,2024-07-18 00:00:00,2024-07-18 05:00:00,2024-07-22 00:00:00,2024-07-27
ORD061577,CUST29659,delivered,2023-05-16 00:00:00,2023-05-16 06:00:00,2023-05-21 00:00:00,2023-05-23
ORD061684,CUST14350,processing,2023-11-25 00:00:00,2023-11-25 04:00:00,2023-11-30 00:00:00,2023-12-08
ORD061811,CUST18230,delivered,2023-03-21 00:00:00,2023-03-21 03:00:00,2023-03-25 00:00:00,2023-04-02
ORD061876,CUST12508,returned,2022-08-17 00:00:00,2022-08-17 06:00:00,,2022-08-27
ORD062055,CUST02514,returned,2022-07-13 00:00:00,2022-07-13 01:00:00,2022-07-17 00:00:00,2022-07-28
ORD062261,CUST18929,delivered,2023-03-11 00:00:00,2023-03-11 04:00:00,,2023-03-20
ORD062304,CUST06210,processing,2022-01-26 00:00:00,2022-01-26 06:00:00,,2022-02-04
ORD062319,CUST25047,delivered,2023-05-07 00:00:00,2023-05-07 02:00:00,2023-05-17 00:00:00,2023-05-15
ORD062404,CUST25643,delivered,2024-10-24 00:00:00,2024-10-24 03:00:00,2024-10-27 00:00:00,2024-11-03
ORD062522,CUST04645,delivered,2024-06-17 00:00:00,2024-06-17 06:00:00,2024-06-24 00:00:00,2024-06-30
ORD062588,CUST25085,delivered,2023-08-01 00:00:00,2023-08-01 03:00:00,2023-08-11 00:00:00,2023-08-08
ORD062780,CUST08286,delivered,2022-06-24 00:00:00,2022-06-24 04:00:00,2022-07-04 00:00:00,2022-07-03
ORD062784,CUST12591,delivered,2024-09-26 00:00:00,2024-09-26 02:00:00,2024-10-03 00:00:00,2024-10-10
ORD062826,CUST17205,delivered,2022-07-03 00:00:00,2022-07-03 06:00:00,2022-07-06 00:00:00,2022-07-18
ORD063128,CUST29298,delivered,2022-09-04 00:00:00,2022-09-04 04:00:00,2022-09-08 00:00:00,2022-09-12
ORD063179,CUST21383,delivered,2023-07-30 00:00:00,2023-07-30 03:00:00,2023-08-03 00:00:00,2023-08-12
ORD063196,CUST29878,delivered,2024-03-19 00:00:00,2024-03-19 03:00:00,2024-03-22 00:00:00,2024-04-01
ORD063424,CUST03764,delivered,2023-08-28 00:00:00,2023-08-28 01:00:00,,2023-09-12
ORD063438,CUST21456,shipped,2023-06-21 00:00:00,2023-06-21 05:00:00,2023-06-26 00:00:00,2023-07-02
ORD063484,CUST25085,cancelled,2022-05-20 00:00:00,,2022-05-24 00:00:00,2022-06-03
ORD063505,CUST23852,shipped,2022-12-06 00:00:00,2022-12-06 02:00:00,2022-12-12 00:00:00,2022-12-13
ORD063555,CUST17692,cancelled,2024-02-11 00:00:00,2024-02-11 05:00:00,2024-02-20 00:00:00,2024-02-18
ORD063707,CUST15995,delivered,2022-07-11 00:00:00,2022-07-11 02:00:00,2022-07-19 00:00:00,2022-07-21
ORD063737,CUST23221,delivered,2024-02-21 00:00:00,2024-02-21 04:00:00,2024-02-26 00:00:00,2024-03-02
ORD063878,CUST08951,shipped,2024-04-29 00:00:00,2024-04-29 05:00:00,2024-05-07 00:00:00,2024-05-11
ORD063988,CUST23169,shipped,2022-11-12 00:00:00,2022-11-12 01:00:00,2022-11-17 00:00:00,2022-11-19
ORD064118,CUST15691,returned,2024-08-27 00:00:00,2024-08-27 05:00:00,,2024-09-07
ORD064133,CUST06192,delivered,2022-04-19 00:00:00,2022-04-19 01:00:00,2022-04-22 00:00:00,2022-04-30
ORD064227,CUST23863,returned,2023-12-22 00:00:00,2023-12-22 01:00:00,2023-12-29 00:00:00,2024-01-04
ORD064313,CUST16837,processing,2023-10-11 00:00:00,2023-10-11 03:00:00,2023-10-19 00:00:00,2023-10-25
ORD064365,CUST20089,delivered,2022-04-22 00:00:00,2022-04-22 03:00:00,2022-04-25 00:00:00,2022-05-06
ORD064419,CUST29529,delivered,2024-11-06 00:00:00,2024-11-06 06:00:00,2024-11-12 00:00:00,2024-11-16
ORD064426,CUST14350,delivered,2022-08-16 00:00:00,2022-08-16 05:00:00,2022-08-24 00:00:00,2022-08-26
ORD064479,CUST15150,shipped,2023-06-29 00:00:00,2023-06-29 01:00:00,,2023-07-09
ORD064486,CUST24357,processing,2022-06-17 00:00:00,2022-06-17 02:00:00,2022-06-24 00:00:00,2022-06-25
ORD064557,CUST16568,delivered,2023-06-22 00:00:00,2023-06-22 05:00:00,2023-07-02 00:00:00,2023-07-06
ORD064606,CUST08856,returned,2024-08-16 00:00:00,2024-08-16 02:00:00,2024-08-22 00:00:00,2024-08-26
ORD064675,CUST23385,delivered,2022-03-22 00:00:00,2022-03-22 02:00:00,2022-03-27 00:00:00,2022-04-06
ORD064929,CUST14741,delivered,2024-09-26 00:00:00,2024-09-26 03:00:00,2024-10-06 00:00:00,2024-10-10
ORD065043,CUST16632,delivered,2024-10-06 00:00:00,2024-10-06 03:00:00,2024-10-14 00:00:00,2024-10-15
ORD065088,CUST29878,delivered,2022-03-06 00:00:00,2022-03-06 02:00:00,2022-03-13 00:00:00,2022-03-16
ORD065225,CUST00081,delivered,2022-09-04 00:00:00,2022-09-04 06:00:00,2022-09-10 00:00:00,2022-09-11
ORD065280,CUST00298,delivered,2023-08-14 00:00:00,2023-08-14 01:00:00,2023-08-19 00:00:00,2023-08-24
ORD065297,CUST06192,delivered,2023-03-12 00:00:00,2023-03-12 01:00:00,2023-03-22 00:00:00,2023-03-26
ORD065531,CUST09507,shipped,2022-06-21 00:00:00,2022-06-21 02:00:00,2022-06-29 00:00:00,2022-07-02
