product_id,product_name,product_category,brand,unit_price,weight_grams,stock_qty
PROD02455,Body Lotion Standard,Beauty & Personal,Samsung India,7548.64,4169,297
PROD02456,Curtain Standard,Home & Kitchen,Boat,13589.78,2919,188
PROD02457,Cycling Helmet Pro,Sports & Fitness,Unbranded,22251.87,991,447
PROD02458,Smart Watch Max,Electronics,Marico,16799.97,3909,264
PROD02459,Earbuds Max,Electronics,Havells,11484.01,482,324
PROD02460,Smart Watch Max,Electronics,Godrej,21514.31,2589,215
PROD02461,Gym Gloves Lite,Sports & Fitness,Marico,71.41,1714,94
PROD02462,Skipping Rope Pro,Sports & Fitness,Peter England,6897.86,2183,237
PROD02463,Action Figure Elite,Toys & Baby,Bajaj,10925.17,4528,432
PROD02464,Compact Standard,Beauty & Personal,Samsung India,14831.95,790,365
PROD02465,Bedsheet Elite,Home & Kitchen,OnePlus,24889.13,949,264
PROD02466,Lego Set Pro,Toys & Baby,Amul,16005.38,2818,378
PROD02467,Webcam Elite,Electronics,Boat,9568.45,2589,384
PROD02468,Smartphone Plus,Electronics,Samsung India,18134.6,2963,58
PROD02469,Salwar Suit Lite,Clothing,W for Woman,24603.59,1177,218
PROD02470,Webcam Pro,Electronics,Patanjali,15299.87,2285,164
PROD02471,T-Shirt Max,Clothing,Havells,8823.45,1874,93
PROD02472,T-Shirt Lite,Clothing,Amul,17068.89,1661,307
PROD02473,Non-stick Pan Max,Home & Kitchen,Whirlpool,11628.46,1130,191
PROD02474,Cricket Bat Max,Sports & Fitness,Reliance,13416.35,3842,478
PROD02475,Bedsheet Max,Home & Kitchen,Tata,23885.25,159,409
PROD02476,Organic Ghee Lite,Grocery & Food,FabIndia,10942.13,1038,50
PROD02477,Novel Lite,Books,Peter England,7876.52,1289,90
PROD02478,Lego Set Lite,Toys & Baby,Noise,15885.73,4570,55
PROD02479,Hair Oil Pro,Beauty & Personal,Dabur,14229.22,2493,150
PROD02480,Earbuds Standard,Electronics,Patanjali,9962.51,2884,334
PROD02481,Water Bottle Pro,Home & Kitchen,Boat,7602.56,190,76
PROD02482,Shampoo Max,Beauty & Personal,OnePlus,13152.52,1062,71
PROD02483,Baby Rattle Pro,Toys & Baby,Unbranded,4127.3,210,490
PROD02484,Skipping Rope Max,Sports & Fitness,Havells,6732.08,677,15
PROD02485,Pickle Plus,Grocery & Food,Bata,21272.8,3768,86
PROD02486,Badminton Racket Plus,Sports & Fitness,Marico,22731.71,4189,465
PROD02487,T-Shirt Max,Clothing,Noise,9861.89,2542,188
PROD02488,NCERT Guide Elite,Books,Marico,20861.21,4891,25
PROD02489,Sunscreen Pro,Beauty & Personal,FabIndia,2623.66,1902,472
PROD02490,Badminton Racket Lite,Sports & Fitness,Godrej,5445.03,3965,308
PROD02491,Earbuds Standard,Electronics,FabIndia,14934.28,2589,29
PROD02492,Jacket Pro,Clothing,Noise,16962.74,1670,209
PROD02493,Cycling Helmet Lite,Sports & Fitness,Bata,6330.53,2552,435
PROD02494,Cookbook Max,Books,Noise,23495.36,11359,17
PROD02495,Power Bank Standard,Electronics,Amul,15604.28,3713,294
PROD02496,Lipstick Pro,Beauty & Personal,Tata,23039.55,2796,44
PROD02497,Speaker Max,Electronics,Boat,2690.2,4568,499
PROD02498,Salwar Suit Max,Clothing,FabIndia,14604.03,4615,37
PROD02499,Stuffed Animal Pro,Toys & Baby,Unbranded,8576.82,4545,291
PROD02500,Salwar Suit Standard,Clothing,Bata,21670.56,1018,420
PROD02501,Laptop Pro,Electronics,OnePlus,382.72,923,353
PROD02502,Smart Watch Plus,Electronics,Whirlpool,19188.7,4752,218
PROD02503,Dry Fruits Elite,Grocery & Food,Tata,4142.48,4677,261
PROD02504,Pressure Cooker Lite,Home & Kitchen,W for Woman,22255.34,725,498
PROD02505,Dumbbell Plus,Sports & Fitness,Unbranded,11584.55,3199,366
PROD02506,Non-stick Pan Plus,Home & Kitchen,Godrej,4344.7,4682,385
PROD02507,Salwar Suit Max,Clothing,W for Woman,20454.87,2606,276
PROD02508,Remote Car Pro,Toys & Baby,Tata,12602.71,4446,131
PROD02509,Pickle Elite,Grocery & Food,Boat,1584.21,3289,392
PROD02510,Dry Fruits Standard,Grocery & Food,Boat,865.52,2163,275
PROD02511,Speaker Elite,Electronics,Amul,6376.48,911,62
PROD02512,Speaker Lite,Electronics,FabIndia,17854.09,2587,112
PROD02513,Remote Car Standard,Toys & Baby,Marico,10883.72,1532,342
PROD02514,Charger Pro,Electronics,FabIndia,13180.15,1655,233
PROD02515,Novel Standard,Books,Patanjali,3445.67,2391,110
PROD02516,Children Book Elite,Books,Dabur,18019.53,4740,479
PROD02517,Sports Shoes Pro,Sports & Fitness,Bata,9062.41,1020,48
PROD02518,Webcam Lite,Electronics,Reliance,8403.44,2666,348
PROD02519,Shirt Lite,Clothing,Noise,14566.43,3567,228
PROD02520,Atlas Max,Books,Samsung India,19147.86,4471,397
PROD02521,Smartphone Elite,Electronics,Patanjali,651.58,3726,155
PROD02522,Basmati Rice Pro,Grocery & Food,OnePlus,1271.22,4287,308
PROD02523,Board Game Standard,Toys & Baby,Tata,2444.87,990,261
PROD02524,Charger Lite,Electronics,Patanjali,21158.95,995,450
PROD02525,Yoga Mat Lite,Sports & Fitness,Tata,21390.55,1644,29
PROD02526,Water Bottle Standard,Home & Kitchen,Samsung India,15977.14,1893,165
PROD02527,Tracksuit Standard,Clothing,Patanjali,1193.66,2389,223
PROD02528,Jeans Elite,Clothing,Havells,18784.8,1787,75
PROD02529,Dumbbell Pro,Sports & Fitness,Marico,21698.28,2379,27
PROD02530,Lego Set Plus,Toys & Baby,Reliance,22887.04,517,253
PROD02531,Remote Car Pro,Toys & Baby,Unbranded,20070.41,3180,350
PROD02532,Water Bottle Max,Home & Kitchen,W for Woman,11239.53,1956,55
PROD02533,Body Lotion Plus,Beauty & Personal,Patanjali,11495.04,4483,482
PROD02534,Comic Lite,Books,Boat,12451.44,3645,306
PROD02535,Pressure Cooker Max,Home & Kitchen,Marico,11871.76,3838,0
PROD02536,Kurta Plus,Clothing,Boat,12879.55,1205,137
PROD02537,Tablet Elite,Electronics,Patanjali,2082.86,796,65
PROD02538,Kurta Lite,Clothing,Noise,20374.07,1978,184
PROD02539,Self Help Book Lite,Books,Tata,121.3,357,291
PROD02540,Kajal Elite,Beauty & Personal,Tata,824.31,1532,44
PROD02541,Webcam Elite,Electronics,Reliance,710.36,507,0
PROD02542,Tiffin Box Standard,Home & Kitchen,Reliance,22508.09,4172,251
PROD02543,Charger Max,Electronics,Wildcraft,24885.17,2253,474
PROD02544,Dumbbell Elite,Sports & Fitness,Whirlpool,7464.78,2589,95
PROD02545,Remote Car Max,Toys & Baby,Boat,3180.57,1689,21
PROD02546,Honey Elite,Grocery & Food,Unbranded,521.39,576,444
PROD02547,Puzzle Max,Toys & Baby,Peter England,22549.75,2528,143
PROD02548,Remote Car Lite,Toys & Baby,OnePlus,8973.32,2434,480
PROD02549,Badminton Racket Max,Sports & Fitness,Tata,12331.35,3878,388
PROD02550,Shirt Lite,Clothing,Unbranded,9411.08,2709,484
PROD02551,Compact Plus,Beauty & Personal,Marico,22680.89,136,172
PROD02552,Kajal Plus,Beauty & Personal,Boat,20820.52,2408,107
PROD02553,Smart TV Plus,Electronics,Samsung India,22410.25,844,207
PROD02554,Shirt Max,Clothing,Noise,10771.4,2180,243
PROD02555,Power Bank Max,Electronics,Bata,5457.82,4219,69
PROD02556,Cookbook Standard,Books,Havells,15070.39,2687,143
PROD02557,Dupatta Pro,Clothing,Noise,5317.7,1691,86
PROD02558,Drawing Kit Pro,Toys & Baby,Tata,8163.13,4146,129
PROD02559,Power Bank Plus,Electronics,Samsung India,23629.32,1395,28
PROD02560,Shirt Max,Clothing,Reliance,21782.69,4803,43
PROD02561,Drawing Kit Pro,Toys & Baby,Bata,10956.17,1175,494
PROD02562,Spice Set Lite,Grocery & Food,Amul,8051.51,2825,280
PROD02563,Body Lotion Max,Beauty & Personal,Unbranded,14491.23,2438,171
PROD02564,Puzzle Max,Toys & Baby,Bajaj,19085.06,3071,322
PROD02565,Smart Watch Max,Electronics,Marico,4895.45,2706,388
PROD02566,Compact Elite,Beauty & Personal,Dabur,22676.01,1373,23
PROD02567,Water Bottle Max,Home & Kitchen,Patanjali,4728.11,3048,297
PROD02568,Skipping Rope Elite,Sports & Fitness,Bata,15271.1,1597,12
PROD02569,Cushion Cover Standard,Home & Kitchen,Dabur,13767.57,4098,370
PROD02570,Competitive Exam Book Pro,Books,Bata,8256.08,3283,106
PROD02571,T-Shirt Plus,Clothing,W for Woman,14055.94,2605,11
PROD02572,Atlas Max,Books,Amul,22006.82,350,26
PROD02573,Jeans Max,Clothing,W for Woman,8293.84,4277,332
PROD02574,Jacket Pro,Clothing,Bata,22135.99,202,240
PROD02575,Tracksuit Pro,Clothing,Whirlpool,1612.63,2005,169
PROD02576,Tracksuit Pro,Clothing,Unbranded,13366.33,2589,216
PROD02577,Jacket Max,Clothing,FabIndia,7357.76,1683,71
PROD02578,Organic Ghee Plus,Grocery & Food,Reliance,23261.4,4204,248
PROD02579,Water Bottle Plus,Home & Kitchen,Godrej,1225.37,2263,266
PROD02580,Dumbbell Pro,Sports & Fitness,Dabur,516.07,4911,275
PROD02581,Self Help Book Plus,Books,Bata,20247.5,2600,63
PROD02582,Jeans Plus,Clothing,Havells,18502.76,3422,470
PROD02583,Earbuds Plus,Electronics,Tata,3918.64,2031,248
PROD02584,Speaker Elite,Electronics,W for Woman,23553.45,53,482
PROD02585,Puzzle Pro,Toys & Baby,Godrej,21851.31,3537,80
PROD02586,Smart TV Plus,Electronics,Wildcraft,6110.28,3997,392
PROD02587,Shirt Pro,Clothing,Godrej,17125.33,2027,428
PROD02588,Board Game Pro,Toys & Baby,Wildcraft,10740.89,2648,268
PROD02589,Kajal Lite,Beauty & Personal,Dabur,14039.52,127,468
PROD02590,Smart Watch Lite,Electronics,Dabur,19785.05,2884,432
PROD02591,Cricket Bat Plus,Sports & Fitness,OnePlus,15787.04,3080,59
PROD02592,Cookbook Pro,Books,Amul,2396.88,1388,278
PROD02593,Pressure Cooker Lite,Home & Kitchen,Boat,15172.7,534,231
PROD02594,Comic Pro,Books,Boat,4675.7,700,113
PROD02595,Tablet Standard,Electronics,Amul,11171.12,2773,125
PROD02596,Basmati Rice Max,Grocery & Food,Bajaj,9849.75,2108,162
PROD02597,Speaker Max,Electronics,Wildcraft,2136.36,2186,299
PROD02598,T-Shirt Pro,Clothing,Amul,2521.67,489,121
PROD02599,Tiffin Box Standard,Home & Kitchen,Havells,19702.64,3073,283
PROD02600,Shirt Pro,Clothing,Noise,14421.58,521,9
PROD02601,Salwar Suit Max,Clothing,Peter England,24342.91,1097,340
PROD02602,Speaker Pro,Electronics,Samsung India,23786.66,2626,234
PROD02603,Cycling Helmet Standard,Sports & Fitness,OnePlus,4805.3,683,191
PROD02604,Saree Pro,Clothing,Bata,21394.23,2585,251
PROD02605,Protein Bar Pro,Grocery & Food,Samsung India,8184.64,1434,131
PROD02606,Laptop Elite,Electronics,Peter England,4343.46,3779,361
PROD02607,Smart Watch Pro,Electronics,Godrej,11319.98,3338,234
PROD02608,Speaker Plus,Electronics,Patanjali,7164.37,1777,32
PROD02609,Atlas Plus,Books,Boat,12736.95,344,201
PROD02610,Hair Oil Elite,Beauty & Personal,Tata,16212.36,4993,59
PROD02611,Cookbook Max,Books,Peter England,7615.17,1614,25
PROD02612,Remote Car Elite,Toys & Baby,Patanjali,13625.44,2589,348
PROD02613,Cricket Bat Lite,Sports & Fitness,Unbranded,15660.47,4024,442
PROD02614,Smart TV Plus,Electronics,Marico,15421.55,3711,401
PROD02615,Kurta Elite,Clothing,Bajaj,23115.27,1284,333
PROD02616,Bedsheet Pro,Home & Kitchen,Samsung India,16231.37,3443,151
PROD02617,Atta Elite,Grocery & Food,W for Woman,8347.04,1267,353
PROD02618,Bedsheet Standard,Home & Kitchen,OnePlus,2407.67,2825,54
PROD02619,Drawing Kit Standard,Toys & Baby,Havells,12194.52,3067,252
PROD02620,Laptop Pro,Electronics,Bajaj,14421.21,4067,41
PROD02621,Skipping Rope Pro,Sports & Fitness,Boat,13928.12,3177,348
PROD02622,Mixer Grinder Elite,Home & Kitchen,Unbranded,13775.22,3774,353
PROD02623,Speaker Max,Electronics,Unbranded,9413.91,3478,179
PROD02624,Charger Lite,Electronics,Amul,23944.48,4800,361
PROD02625,Lehenga Lite,Clothing,Tata,15342.3,2589,491
PROD02626,Action Figure Lite,Toys & Baby,FabIndia,5594.86,3128,318
PROD02627,Dumbbell Plus,Sports & Fitness,Wildcraft,208.66,1923,71
PROD02628,Cushion Cover Lite,Home & Kitchen,Amul,14274.86,3007,94
PROD02629,Puzzle Lite,Toys & Baby,FabIndia,18670.57,2562,420
PROD02630,Kurta Plus,Clothing,W for Woman,2780.73,328,311
PROD02631,Saree Pro,Clothing,Tata,11682.7,4936,290
PROD02632,NCERT Guide Pro,Books,Samsung India,24302.84,1353,25
PROD02633,Badminton Racket Max,Sports & Fitness,Godrej,12381.8,3462,422
PROD02634,Shirt Pro,Clothing,Amul,21344.9,4487,379
PROD02635,NCERT Guide Plus,Books,Dabur,3557.79,3022,455
PROD02636,Speaker Plus,Electronics,Dabur,11326.64,4775,127
PROD02637,Laptop Pro,Electronics,Dabur,8866.33,4502,417
PROD02638,Stuffed Animal Standard,Toys & Baby,Amul,753.97,1626,425
PROD02639,Curtain Plus,Home & Kitchen,Godrej,13051.22,353,159
PROD02640,Shirt Lite,Clothing,Patanjali,9997.51,2660,115
PROD02641,Tracksuit Standard,Clothing,Bajaj,15310.07,1081,343
PROD02642,Comic Plus,Books,FabIndia,13683.85,437,456
PROD02643,Basmati Rice Lite,Grocery & Food,Noise,11363.05,4566,273
PROD02644,Body Lotion Pro,Beauty & Personal,Tata,2571.24,2042,445
PROD02645,Honey Max,Grocery & Food,Reliance,11094.05,2454,205
PROD02646,Charger Lite,Electronics,Havells,24277.46,1791,146
PROD02647,Charger Elite,Electronics,Tata,6891.6,2401,97
PROD02648,Tiffin Box Standard,Home & Kitchen,Wildcraft,9653.85,63,212
PROD02649,Saree Pro,Clothing,Unbranded,21043.7,3154,424
PROD02650,Dry Fruits Plus,Grocery & Food,Reliance,13024.08,2212,458
PROD02651,Charger Elite,Electronics,Tata,99.93,35770,397
PROD02652,Speaker Pro,Electronics,Tata,13508.85,2219,52
PROD02653,Children Book Pro,Books,OnePlus,21805.77,1531,314
PROD02654,Cricket Bat Lite,Sports & Fitness,Tata,17273.77,4478,246
PROD02655,Water Bottle Plus,Home & Kitchen,OnePlus,18940.55,881,104
PROD02656,Webcam Pro,Electronics,Bata,1003.76,799,240
PROD02657,Sunscreen Lite,Beauty & Personal,W for Woman,4519.5,4041,10
PROD02658,Protein Bar Standard,Grocery & Food,Unbranded,14648.95,3553,34
PROD02659,Compact Elite,Beauty & Personal,Noise,3868.48,3297,99
PROD02660,Drawing Kit Elite,Toys & Baby,Tata,18858.06,3367,164
PROD02661,Drawing Kit Lite,Toys & Baby,Samsung India,5710.4,795,342
PROD02662,Lipstick Pro,Beauty & Personal,Reliance,7983.58,3494,458
PROD02663,Hair Oil Standard,Beauty & Personal,Reliance,1088.31,3973,332
PROD02664,Smartphone Standard,Electronics,Reliance,10684.01,2228,232
PROD02665,Speaker Elite,Electronics,OnePlus,6429.27,4539,55
PROD02666,Webcam Standard,Electronics,Noise,876.68,150,264
PROD02667,Badminton Racket Lite,Sports & Fitness,Amul,3389.52,1133,134
PROD02668,Saree Lite,Clothing,Samsung India,9839.59,1717,197
PROD02669,Laptop Max,Electronics,FabIndia,8588.87,227,262
PROD02670,Charger Max,Electronics,Whirlpool,21528.09,3734,10
PROD02671,Laptop Max,Electronics,Whirlpool,7603.82,978,332
PROD02672,Sports Shoes Standard,Sports & Fitness,Bata,10408.8,2666,350
PROD02673,Tablet Max,Electronics,W for Woman,10243.1,1581,192
PROD02674,Action Figure Elite,Toys & Baby,Dabur,14992.43,851,93
PROD02675,Honey Plus,Grocery & Food,Dabur,22573.08,3579,451
PROD02676,Pressure Cooker Standard,Home & Kitchen,Reliance,16880.79,4140,324
PROD02677,Self Help Book Max,Books,Noise,20966.79,648,148
PROD02678,Lehenga Max,Clothing,Wildcraft,4717.66,505,215
PROD02679,Skipping Rope Pro,Sports & Fitness,Reliance,20993.34,2589,100
PROD02680,Baby Rattle Elite,Toys & Baby,Wildcraft,17517.85,2162,36
PROD02681,Kurta Plus,Clothing,Peter England,7406.99,4229,244
PROD02682,Spice Set Elite,Grocery & Food,Unbranded,22388.87,4245,491
PROD02683,Shirt Plus,Clothing,W for Woman,67546.05,3062,317
PROD02684,T-Shirt Plus,Clothing,Tata,11719.74,2335,159
PROD02685,Drawing Kit Elite,Toys & Baby,Reliance,17624.69,1343,39
PROD02686,Cycling Helmet Max,Sports & Fitness,Tata,217.07,2323,87
PROD02687,Laptop Max,Electronics,Bata,8118.12,2589,230
PROD02688,Compact Standard,Beauty & Personal,Tata,19427.69,4509,6
PROD02689,Sports Shoes Elite,Sports & Fitness,Peter England,21481.39,4394,328
PROD02690,Shampoo Standard,Beauty & Personal,Unbranded,20013.63,2253,92
PROD02691,Laptop Lite,Electronics,OnePlus,18292.58,2119,374
PROD02692,Lego Set Plus,Toys & Baby,Samsung India,12463.69,2589,367
PROD02693,Compact Lite,Beauty & Personal,Dabur,4779.46,313,375
PROD02694,Atta Elite,Grocery & Food,W for Woman,2813.5,4900,85
PROD02695,Tiffin Box Elite,Home & Kitchen,Whirlpool,23102.66,4449,332
PROD02696,Comic Standard,Books,Dabur,5308.37,4332,236
PROD02697,Sunscreen Lite,Beauty & Personal,Bata,6168.67,3378,317
PROD02698,Tablet Max,Electronics,Tata,18056.98,674,304
PROD02699,Shirt Standard,Clothing,Boat,18907.88,2488,450
PROD02700,Salwar Suit Plus,Clothing,Samsung India,10233.29,4782,352
PROD02701,Spice Set Pro,Grocery & Food,Boat,1921.48,1153,4
PROD02702,Speaker Standard,Electronics,Tata,12136.19,337,200
PROD02703,Pickle Plus,Grocery & Food,W for Woman,20326.45,3508,217
PROD02704,Mixer Grinder Pro,Home & Kitchen,Boat,22054.12,3536,330
PROD02705,Badminton Racket Pro,Sports & Fitness,Unbranded,16271.9,3849,395
PROD02706,Non-stick Pan Standard,Home & Kitchen,Reliance,17129.17,2723,217
PROD02707,Face Wash Max,Beauty & Personal,Marico,642.44,472,316
PROD02708,Dal Lite,Grocery & Food,Unbranded,5366.65,1960,75
PROD02709,Tiffin Box Max,Home & Kitchen,Unbranded,18687.07,3449,485
PROD02710,Kurta Standard,Clothing,Peter England,13285.07,1574,459
PROD02711,Shirt Pro,Clothing,Tata,14693.9,2551,226
PROD02712,Shirt Max,Clothing,Havells,20268.17,3903,104
PROD02713,Jeans Elite,Clothing,Dabur,16752.45,1901,231
PROD02714,Tablet Lite,Electronics,Amul,10525.47,4211,117
PROD02715,Stuffed Animal Standard,Toys & Baby,Havells,24350.74,3839,15
PROD02716,Cycling Helmet Max,Sports & Fitness,W for Woman,6080.95,2826,278
PROD02717,Self Help Book Lite,Books,Samsung India,8530.23,4803,80
PROD02718,Laptop Plus,Electronics,Bajaj,16705.75,2589,303
PROD02719,Smart Watch Pro,Electronics,Havells,5838.26,4986,327
PROD02720,Curtain Lite,Home & Kitchen,Havells,9542.61,74,408
PROD02721,Smart Watch Plus,Electronics,Havells,17297.72,833,104
PROD02722,Webcam Lite,Electronics,Dabur,8484.11,2693,241
PROD02723,Laptop Standard,Electronics,FabIndia,1476.83,3704,0
PROD02724,Sunscreen Pro,Beauty & Personal,Wildcraft,14020.77,1732,283
PROD02725,Lipstick Pro,Beauty & Personal,Samsung India,19263.61,307,373
PROD02726,Jeans Plus,Clothing,Reliance,18583.15,3470,36
PROD02727,Lehenga Plus,Clothing,Unbranded,15545.19,2829,428
PROD02728,Cushion Cover Max,Home & Kitchen,W for Woman,19142.0,384,282
PROD02729,Comic Max,Books,OnePlus,5022.19,3215,310
PROD02730,Lego Set Pro,Toys & Baby,FabIndia,18361.21,2511,462
PROD02731,Tiffin Box Plus,Home & Kitchen,Patanjali,1294.72,4555,486
PROD02732,Smartphone Pro,Electronics,Godrej,18513.32,668,45
PROD02733,Speaker Plus,Electronics,Marico,1314.13,4781,70
PROD02734,Power Bank Plus,Electronics,Godrej,19297.44,2589,423
PROD02735,Compact Elite,Beauty & Personal,OnePlus,22128.02,3597,402
PROD02736,Mixer Grinder Lite,Home & Kitchen,Amul,20733.56,4344,38
PROD02737,Baby Rattle Lite,Toys & Baby,Bajaj,8745.22,3026,194
PROD02738,Salwar Suit Max,Clothing,Whirlpool,24378.56,4307,126
PROD02739,Body Lotion Elite,Beauty & Personal,Bajaj,12983.4,1308,490
PROD02740,Self Help Book Max,Books,Havells,9510.97,629,176
PROD02741,Action Figure Plus,Toys & Baby,Bajaj,14577.73,3405,403
PROD02742,Competitive Exam Book Elite,Books,OnePlus,7657.08,2155,168
PROD02743,Shirt Pro,Clothing,W for Woman,4497.77,3915,174
PROD02744,Face Wash Standard,Beauty & Personal,OnePlus,4124.38,3657,452
PROD02745,Tablet Standard,Electronics,Tata,4276.99,257,341
PROD02746,Children Book Pro,Books,Marico,5744.92,4088,480
PROD02747,Lehenga Plus,Clothing,W for Woman,22166.08,2421,259
PROD02748,Shirt Standard,Clothing,Patanjali,10146.55,4552,387
PROD02749,Bedsheet Elite,Home & Kitchen,Tata,51.44,2257,60
PROD02750,NCERT Guide Max,Books,Peter England,7630.83,744,37
PROD02751,Cushion Cover Elite,Home & Kitchen,OnePlus,24901.77,646,185
PROD02752,Skipping Rope Plus,Sports & Fitness,Boat,18417.12,246,332
PROD02753,Saree Lite,Clothing,Noise,12619.81,1888,196
PROD02754,Kajal Pro,Beauty & Personal,Amul,3226.57,2044,349
PROD02755,Cricket Bat Pro,Sports & Fitness,Marico,11415.61,2480,208
PROD02756,Non-stick Pan Lite,Home & Kitchen,Boat,16008.66,3915,82
PROD02757,Comic Pro,Books,Amul,22972.23,2894,497
PROD02758,Non-stick Pan Elite,Home & Kitchen,Noise,12324.0,1600,406
PROD02759,Stuffed Animal Pro,Toys & Baby,Reliance,13724.06,2589,266
PROD02760,NCERT Guide Elite,Books,Peter England,14213.26,3162,340
PROD02761,Sunscreen Plus,Beauty & Personal,FabIndia,23771.19,1458,86
PROD02762,Serum Plus,Beauty & Personal,W for Woman,8504.04,4685,153
PROD02763,Compact Plus,Beauty & Personal,Peter England,21519.7,2798,477
PROD02764,Shampoo Lite,Beauty & Personal,FabIndia,10811.11,490,365
PROD02765,Lehenga Elite,Clothing,Patanjali,18533.02,2332,392
PROD02766,Action Figure Pro,Toys & Baby,Patanjali,12102.65,3947,213
PROD02767,Sunscreen Pro,Beauty & Personal,FabIndia,13878.31,1097,60
PROD02768,Power Bank Plus,Electronics,W for Woman,8261.21,3500,404
PROD02769,Gym Gloves Max,Sports & Fitness,OnePlus,10394.46,3221,251
PROD02770,Novel Max,Books,Bata,13156.34,2589,8
PROD02771,Smartphone Pro,Electronics,Patanjali,15126.19,533,352
PROD02772,Mixer Grinder Elite,Home & Kitchen,Bajaj,9288.13,2939,36
PROD02773,Spice Set Pro,Grocery & Food,Peter England,20861.81,3427,153
PROD02774,Baby Rattle Elite,Toys & Baby,Godrej,17989.64,4857,57
PROD02775,Smartphone Lite,Electronics,Tata,11314.72,1329,78
PROD02776,Bedsheet Max,Home & Kitchen,Tata,18385.36,987,83
PROD02777,Cookbook Elite,Books,Bajaj,215.56,4530,158
PROD02778,Skipping Rope Pro,Sports & Fitness,Marico,14858.16,4060,421
PROD02779,Shampoo Plus,Beauty & Personal,Havells,13158.24,4334,309
PROD02780,Board Game Standard,Toys & Baby,Bajaj,12886.25,2764,63
PROD02781,Yoga Mat Plus,Sports & Fitness,Unbranded,15107.21,2929,219
PROD02782,Baby Rattle Max,Toys & Baby,Peter England,20069.9,261,410
PROD02783,Competitive Exam Book Elite,Books,Havells,1198.47,3555,250
PROD02784,Charger Max,Electronics,Unbranded,3762.39,4098,170
PROD02785,Non-stick Pan Plus,Home & Kitchen,Godrej,288.56,731,0
PROD02786,Tablet Max,Electronics,Reliance,5981.47,2214,330
PROD02787,Atlas Max,Books,Unbranded,24441.47,3342,447
PROD02788,Skipping Rope Standard,Sports & Fitness,Unbranded,9366.6,897,40
PROD02789,Skipping Rope Plus,Sports & Fitness,Peter England,14440.08,3642,48
PROD02790,NCERT Guide Max,Books,Godrej,24752.07,2786,468
PROD02791,Face Cream Plus,Beauty & Personal,Tata,15699.52,95,195
PROD02792,Speaker Lite,Electronics,Unbranded,4317.66,2672,255
PROD02793,Dal Lite,Grocery & Food,Reliance,20134.99,3901,485
PROD02794,Remote Car Lite,Toys & Baby,Tata,13819.94,3033,57
PROD02795,Drawing Kit Max,Toys & Baby,Havells,24883.19,1608,424
PROD02796,Smart Watch Standard,Electronics,Bajaj,18887.92,386,219
PROD02797,Salwar Suit Max,Clothing,Amul,24869.63,1924,27
PROD02798,Smart Watch Elite,Electronics,Patanjali,22274.01,4365,91
PROD02799,Board Game Pro,Toys & Baby,Samsung India,4593.44,2589,55
PROD02800,Lipstick Pro,Beauty & Personal,Unbranded,18713.33,794,18
PROD02801,Power Bank Max,Electronics,Unbranded,12476.6,3291,280
PROD02802,Non-stick Pan Pro,Home & Kitchen,Unbranded,3286.79,1189,42
PROD02803,Self Help Book Plus,Books,Bata,14216.29,2422,61
PROD02804,Sunscreen Standard,Beauty & Personal,Samsung India,2386.46,4976,190
PROD02805,Tracksuit Lite,Clothing,Peter England,19061.21,2483,453
PROD02806,Tracksuit Pro,Clothing,Havells,9062.01,2589,274
PROD02807,Self Help Book Pro,Books,Wildcraft,20231.93,4453,380
PROD02808,Competitive Exam Book Lite,Books,Dabur,17071.82,4623,310
PROD02809,Laptop Standard,Electronics,Havells,21964.19,2589,338
PROD02810,Lipstick Standard,Beauty & Personal,FabIndia,4686.59,2529,379
PROD02811,Smartphone Lite,Electronics,Unbranded,16144.29,1976,345
PROD02812,Stuffed Animal Max,Toys & Baby,Marico,21602.71,2579,14
PROD02813,Kajal Lite,Beauty & Personal,Wildcraft,5733.04,4293,18
PROD02814,Pickle Pro,Grocery & Food,Samsung India,19590.21,4788,483
PROD02815,Earbuds Elite,Electronics,FabIndia,7155.97,298,266
PROD02816,Organic Ghee Plus,Grocery & Food,Bajaj,20395.92,3718,486
PROD02817,Body Lotion Lite,Beauty & Personal,FabIndia,63624.53,2236,10
PROD02818,Remote Car Plus,Toys & Baby,Bajaj,16669.49,2118,229
PROD02819,Power Bank Lite,Electronics,Havells,9271.34,1244,447
PROD02820,Salwar Suit Lite,Clothing,Samsung India,20654.41,2589,234
PROD02821,Webcam Max,Electronics,OnePlus,3121.93,2392,317
PROD02822,Jeans Standard,Clothing,Bajaj,4875.55,4810,351
PROD02823,Board Game Standard,Toys & Baby,Unbranded,2291.68,1186,327
PROD02824,Curtain Elite,Home & Kitchen,Reliance,23741.14,4750,178
PROD02825,Cricket Bat Plus,Sports & Fitness,Wildcraft,11682.9,2589,241
PROD02826,Children Book Elite,Books,Bajaj,11962.45,211,257
PROD02827,Bedsheet Pro,Home & Kitchen,Samsung India,7571.17,361,484
PROD02828,Yoga Mat Max,Sports & Fitness,Amul,11768.09,998,430
PROD02829,Curtain Elite,Home & Kitchen,OnePlus,5914.6,2587,58
PROD02830,Earbuds Standard,Electronics,Reliance,23792.54,2589,331
PROD02831,Lipstick Elite,Beauty & Personal,Marico,6622.18,1961,448
PROD02832,Tracksuit Standard,Clothing,FabIndia,23138.91,2214,366
PROD02833,Sports Shoes Plus,Sports & Fitness,Samsung India,12227.93,3628,92
PROD02834,Dumbbell Elite,Sports & Fitness,Godrej,10956.6,2988,78
